Seat ID,Demand Partner,Deal ID,Private Deal,Bid Requests,Bid Responses,Imps,Revenue,Bid eCPM,Bidfloor,Win Rate
16,Google DV360,VDMY_OM_62186,Yes,1854420,0,498,$ 2.24,$ 0.00,$ 4.50,0.03 %
16,Google DV360,VDMY_349534866,Yes,1843260,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_444459379,Yes,1807920,0,0,$ 0.00,$ 0.00,$ 6.70,0.00 %
16,Google DV360,VDMY_407858666,Yes,1804200,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
16,Google DV360,VDMY_390098412,Yes,1774440,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_281516485,Yes,1694460,0,0,$ 0.00,$ 0.00,$ 5.39,0.00 %
16,Google DV360,VDMY_273988105,Yes,1647960,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_391979656,Yes,1634940,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
16,Google DV360,VDMY_523326760,Yes,1551240,16740,11566,$ 52.05,$ 4.63,$ 4.50,0.75 %
16,Google DV360,VDMY_512451297,Yes,1547520,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_481963669,Yes,1534500,0,0,$ 0.00,$ 0.00,$ 9.00,0.00 %
16,Google DV360,VDMY_512691653,Yes,1519620,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_364538276,Yes,1510320,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_374694935,Yes,1501020,0,0,$ 0.00,$ 0.00,$ 4.90,0.00 %
16,Google DV360,VDMY_514022766,Yes,1476840,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_PR_43199,Yes,1421040,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_PR_31133,Yes,1385700,16740,12374,$ 61.87,$ 5.15,$ 5.00,0.89 %
16,Google DV360,VDMY_313662785,Yes,1378260,0,0,$ 0.00,$ 0.00,$ 13.00,0.00 %
16,Google DV360,VDMY_HV_63219,Yes,1352220,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_283047258,Yes,1342920,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
80,MediaMath,VDMY_264326393,Yes,1341060,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
80,MediaMath,deal-vidoomy-350,Yes,1328040,9300,6096,$ 24.38,$ 4.43,$ 4.00,0.46 %
74,Yahoo DSP,VDMY_AB_62055,Yes,1328040,13020,3939,$ 15.76,$ 8.19,$ 4.00,0.30 %
16,Google DV360,VDMY_352099244,Yes,1318740,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
80,MediaMath,VDMY_383875734,Yes,1288980,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_274756288,Yes,1287120,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_372746534,Yes,1283400,20460,14911,$ 76.49,$ 5.28,$ 5.13,1.16 %
16,Google DV360,VDMY_396578625,Yes,1270380,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_276998259,Yes,1268520,0,0,$ 0.00,$ 0.00,$ 3.47,0.00 %
16,Google DV360,VDMY_484167445,Yes,1249920,0,0,$ 0.00,$ 0.00,$ 10.62,0.00 %
80,MediaMath,VDMY_439656619,Yes,1244340,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_264796581,Yes,1240620,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_279054164,Yes,1238760,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_410210384,Yes,1218300,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_372365560,Yes,1214580,0,0,$ 0.00,$ 0.00,$ 8.00,0.00 %
16,Google DV360,VDMY_310653968,Yes,1156920,0,0,$ 0.00,$ 0.00,$ 20.00,0.00 %
80,MediaMath,VDMY_441989884,Yes,1130880,16740,5428,$ 35.28,$ 10.00,$ 6.50,0.48 %
80,MediaMath,VDMY_402260841,Yes,1121580,16740,8087,$ 36.39,$ 4.52,$ 4.50,0.72 %
16,Google DV360,VDMY_HV_62788,Yes,1102980,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
80,MediaMath,VDMY_266246958,Yes,1095540,0,0,$ 0.00,$ 0.00,$ 3.50,0.00 %
74,Yahoo DSP,VDMY_AB_61044,Yes,1078800,3720,2520,$ 10.08,$ 6.08,$ 4.00,0.23 %
16,Google DV360,VDMY_300494321,Yes,1054620,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_467660676,Yes,1039740,22320,11240,$ 56.20,$ 5.13,$ 5.00,1.08 %
16,Google DV360,VDMY_360756427,Yes,1032300,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_265111455,Yes,1019280,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
80,MediaMath,VDMY_296166038,Yes,1004400,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
80,MediaMath,VDMY_266148174,Yes,1002540,0,0,$ 0.00,$ 0.00,$ 3.50,0.00 %
16,Google DV360,VDMY_360557327,Yes,989520,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_352688008,Yes,985800,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_354673721,Yes,983940,13020,6205,$ 31.02,$ 5.20,$ 5.00,0.63 %
16,Google DV360,VDMY_261855631,Yes,983940,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_CD_60388,Yes,941160,0,0,$ 0.00,$ 0.00,$ 3.47,0.00 %
80,MediaMath,VDMY_443147397,Yes,937440,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_385088179,Yes,928140,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_376431648,Yes,892800,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
16,Google DV360,VDMY_353020367,Yes,863040,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_440019635,Yes,859320,5580,3687,$ 18.43,$ 5.15,$ 5.00,0.43 %
80,MediaMath,VDMY_CD_98734,Yes,827700,0,0,$ 0.00,$ 0.00,$ 3.00,0.00 %
80,MediaMath,VDMY_266369722,Yes,796080,0,0,$ 0.00,$ 0.00,$ 3.50,0.00 %
16,Google DV360,VDMY_300222476,Yes,792360,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_482217544,Yes,783060,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
80,MediaMath,VDMY_355082109,Yes,764460,13020,11382,$ 73.98,$ 6.74,$ 6.50,1.49 %
16,Google DV360,VDMY_BM_48248,Yes,708660,0,18,$ 0.16,$ 0.00,$ 8.64,0.00 %
16,Google DV360,VDMY_300359477,Yes,699360,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_XA_20977,Yes,656580,0,0,$ 0.00,$ 0.00,$ 4.18,0.00 %
16,Google DV360,VDMY_XA_31777,Yes,639840,0,0,$ 0.00,$ 0.00,$ 4.61,0.00 %
16,Google DV360,VDMY_292877848,Yes,613800,7440,6434,$ 32.17,$ 5.15,$ 5.00,1.05 %
16,Google DV360,VDMY_357739188,Yes,589620,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_261797294,Yes,561720,0,0,$ 0.00,$ 0.00,$ 4.80,0.00 %
16,Google DV360,VDMY_410562812,Yes,559860,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_445713532,Yes,554280,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
16,Google DV360,VDMY_363767304,Yes,535680,1860,539,$ 3.82,$ 7.29,$ 7.08,0.10 %
16,Google DV360,VDMY_290580745,Yes,528240,0,0,$ 0.00,$ 0.00,$ 11.00,0.00 %
16,Google DV360,VDMY_363872897,Yes,526380,0,1362,$ 14.44,$ 0.00,$ 10.60,0.26 %
16,Google DV360,VDMY_274997887,Yes,500340,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
80,MediaMath,VDMY_LA_19386,Yes,498480,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_HV_50898,Yes,498480,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_319929938,Yes,468720,0,0,$ 0.00,$ 0.00,$ 3.47,0.00 %
16,Google DV360,VDMY_HV_10555,Yes,461280,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_410378930,Yes,431520,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_HV_10302,Yes,422220,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_473245122,Yes,407340,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_471043880,Yes,362700,5580,854,$ 3.42,$ 4.12,$ 4.00,0.24 %
16,Google DV360,VDMY_282657749,Yes,360840,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_314014494,Yes,353400,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_313512786,Yes,351540,0,0,$ 0.00,$ 0.00,$ 13.00,0.00 %
16,Google DV360,VDMY_475862177,Yes,336660,0,7,$ 0.03,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_338896152,Yes,299460,0,0,$ 0.00,$ 0.00,$ 4.90,0.00 %
16,Google DV360,VDMY_429135630,Yes,292020,0,0,$ 0.00,$ 0.00,$ 13.00,0.00 %
16,Google DV360,VDMY_409718530,Yes,292020,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_322022023,Yes,282720,7440,3602,$ 19.45,$ 5.56,$ 5.40,1.27 %
16,Google DV360,VDMY_467926658,Yes,262260,0,0,$ 0.00,$ 0.00,$ 20.00,0.00 %
16,Google DV360,VDMY_429253684,Yes,260400,0,0,$ 0.00,$ 0.00,$ 13.00,0.00 %
16,Google DV360,VDMY_498013761,Yes,258540,0,0,$ 0.00,$ 0.00,$ 20.00,0.00 %
16,Google DV360,VDMY_IP_33111,Yes,228780,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_316828785,Yes,225060,0,0,$ 0.00,$ 0.00,$ 21.00,0.00 %
16,Google DV360,VDMY_298575869,Yes,200880,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_274548786,Yes,191580,0,0,$ 0.00,$ 0.00,$ 4.20,0.00 %
16,Google DV360,VDMY_PR_20966,Yes,174840,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_420223814,Yes,174840,0,0,$ 0.00,$ 0.00,$ 7.39,0.00 %
80,MediaMath,VDMY_OM_56879,Yes,172980,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_267027609,Yes,163680,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_275035771,Yes,161820,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_277368436,Yes,159960,0,0,$ 0.00,$ 0.00,$ 6.10,0.00 %
16,Google DV360,VDMY_513683494,Yes,135780,27900,13385,$ 80.31,$ 6.18,$ 6.00,9.86 %
16,Google DV360,VDMY_363532836,Yes,135780,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_373118037,Yes,133920,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_316712861,Yes,120900,0,0,$ 0.00,$ 0.00,$ 19.00,0.00 %
16,Google DV360,VDMY_443532657,Yes,106020,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_469396602,Yes,98580,53940,21531,$ 99.04,$ 4.74,$ 4.60,21.84 %
16,Google DV360,VDMY_420349338,Yes,93000,0,0,$ 0.00,$ 0.00,$ 7.39,0.00 %
74,Yahoo DSP,VDMY_356972017,Yes,81840,0,44,$ 0.18,$ 0.00,$ 4.00,0.05 %
16,Google DV360,VDMY_387053236,Yes,78120,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_IP_90435,Yes,74400,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_374798399,Yes,52080,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_XA_98125,Yes,50220,0,0,$ 0.00,$ 0.00,$ 3.00,0.00 %
16,Google DV360,VDMY_261636572,Yes,48360,0,0,$ 0.00,$ 0.00,$ 4.80,0.00 %
16,Google DV360,VDMY_482925854,Yes,33480,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
80,MediaMath,VDMY_IS_43349,Yes,31620,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_PU_90001,Yes,27900,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_266730026,Yes,26040,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
80,MediaMath,VDMY_402260841_old,Yes,16740,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_298435986,Yes,16740,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
80,MediaMath,VDMY_CD_29302,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
80,MediaMath,VDMY_277477931,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
80,MediaMath,VDMY_265772768,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_OM_47335,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_AP_14233,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_392969940,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_392880653,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_392753303,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_284055647,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
